【整租】碧云 信和花园 1室1厅,信和花园,3399,http://sh.58.com/pinpaigongyu/29005940397520x.shtml
【整租】江浦路 霍山路 1室1厅,霍山路,3280,http://sh.58.com/pinpaigongyu/28988088744646x.shtml
【合租】龙华 龙缘公寓 3室主卧,【合租】龙华,3290,http://sh.58.com/pinpaigongyu/28954146848845x.shtml
【合租】漕河泾 泰成花苑 3室主卧,泰成花苑,3590,http://sh.58.com/pinpaigongyu/29030598141127x.shtml
【整租】闸北周边 延长小区 1室1厅,延长小区,3500,http://sh.58.com/pinpaigongyu/28799239226572x.shtml
【整租】菊园新区 柳湖景庭 3室1厅,柳湖景庭,3100,http://sh.58.com/pinpaigongyu/28972332786615x.shtml
【整租】周家嘴路 霍山路1200弄 1室1厅,霍山路1200弄,3680,http://sh.58.com/pinpaigongyu/28989189277505x.shtml
【整租】南京东路 中福大厦 1室0厅,中福大厦,4800,http://sh.58.com/pinpaigongyu/28972485669167x.shtml
【整租】金桥 c9连锁公寓金桥 1室1厅,【整租】金桥,3000,http://sh.58.com/pinpaigongyu/28686961134542x.shtml
【合租】徐家汇 金轩公寓 3室主卧,【合租】徐家汇,3190,http://sh.58.com/pinpaigongyu/28611310904013x.shtml
【合租】漕河泾 泰成花苑 3室次卧,泰成花苑,3090,http://sh.58.com/pinpaigongyu/28556237027379x.shtml
【整租】月浦 新月鸿锦苑 3室1厅,新月鸿锦苑,3100,http://sh.58.com/pinpaigongyu/28740040918348x.shtml
【整租】江桥新城 嘉海雅苑 3室1厅,嘉海雅苑,4200,http://sh.58.com/pinpaigongyu/28707759931962x.shtml
【整租】马陆 金沙湾绿地和苑 3室1厅,金沙湾绿地和苑,4100,http://sh.58.com/pinpaigongyu/28532501359275x.shtml
【整租】凌云路 C9连锁公寓 1室1厅,【整租】凌云路,3000,http://sh.58.com/pinpaigongyu/28751173041862x.shtml
【整租】华东理工 C9连锁公寓 1室1厅,【整租】华东理工,3000,http://sh.58.com/pinpaigongyu/28763183289026x.shtml
【整租】高境 atway遇道 1室1厅,atway遇道,3200,http://sh.58.com/pinpaigongyu/28986559722938x.shtml
【整租】仙霞 仙逸小区 1室1厅,仙逸小区,4200,http://sh.58.com/pinpaigongyu/29008510372815x.shtml
【整租】运光/复旦 霍山路 1室1厅,霍山路,3680,http://sh.58.com/pinpaigongyu/29017532070597x.shtml
【整租】平凉路 霍山路1188弄 1室1厅,霍山路1188弄,3680,http://sh.58.com/pinpaigongyu/28983014017479x.shtml
【合租】龙华 住友公寓 3室次卧,【合租】龙华,3190,http://sh.58.com/pinpaigongyu/28954185741619x.shtml
【整租】共康 卓越时代广场 1室1厅,卓越时代广场,3680,http://sh.58.com/pinpaigongyu/28972900976562x.shtml
【整租】金桥 金东名苑 1室1厅,金东名苑,3999,http://sh.58.com/pinpaigongyu/29005925546665x.shtml
【整租】嘉定城区 胜悦嘉苑 4室1厅,胜悦嘉苑,4500,http://sh.58.com/pinpaigongyu/28972334370345x.shtml
【整租】金桥 新紫茂国际 1室1厅,新紫茂国际,3680,http://sh.58.com/pinpaigongyu/28917825602872x.shtml
【整租】新华医院 霍山路优家 2室1厅,霍山路优家,3280,http://sh.58.com/pinpaigongyu/28989387215942x.shtml
【合租】徐家汇 阳光名邸 4室次卧,阳光名邸,3190,http://sh.58.com/pinpaigongyu/28961794718380x.shtml
【整租】高境 atway遇道 1室1厅,atway遇道,3200,http://sh.58.com/pinpaigongyu/28986559722938x.shtml
【整租】嘉定城区 胜悦嘉苑 3室1厅,胜悦嘉苑,4500,http://sh.58.com/pinpaigongyu/28951062993992x.shtml
【整租】华泾 滨江108 1室1厅,滨江108,3005,http://sh.58.com/pinpaigongyu/28598245039686x.shtml
【合租】田林 明佳公寓 3室主卧,【合租】田林,3090,http://sh.58.com/pinpaigongyu/28555334415405x.shtml
【整租】罗店 宝欣苑一村(罗南 4室2厅,宝欣苑一村(罗南,4200,http://sh.58.com/pinpaigongyu/28955747731243x.shtml
【整租】嘉定城区 胜悦嘉苑 3室1厅,胜悦嘉苑,3800,http://sh.58.com/pinpaigongyu/29017016796337x.shtml
【整租】古北 C9连锁公寓天山 1室1厅,【整租】古北,4000,http://sh.58.com/pinpaigongyu/28707556504517x.shtml
【整租】罗店 美罗家园润苑 3室1厅,美罗家园润苑,3000,http://sh.58.com/pinpaigongyu/28963288611887x.shtml
